,Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price,Age
6885,hyundai,sonata,2019,brown,gas,automatic,2.4,-0.5406653412035496,riyadh,67790,4
6886,hyundai,elantra,2018,gray,gas,automatic,1.6,-0.3261233703933031,riyadh,54842,5
6887,chevrolet,spark,2020,white,gas,automatic,1.4,-0.10538935025469032,riyadh,32999,3
6888,kia,rio,2019,red,gas,automatic,1.4,-0.15996040181216087,riyadh,41987,4
6889,hyundai,sonata,2019,gray,gas,automatic,2.4,-0.47300611061400283,riyadh,62850,4
6890,toyota,corolla,2020,gray,gas,automatic,1.6,-0.7037901547404,riyadh,70037,3
6891,toyota,land cruiser,2019,white,diesel,automatic,4.5,-0.38483209977299965,riyadh,242399,4
6892,toyota,corolla,2019,gray,gas,cvt,1.5,-0.2888746250566203,riyadh,64556,4
6893,toyota,land cruiser,2019,white,diesel,automatic,4.5,-0.38483209977299965,riyadh,242399,4
6895,hyundai,accent,2019,white,gas,automatic,1.4,-0.5989304034974131,riyadh,51899,4
6896,kia,rio,2019,red,gas,automatic,1.4,-0.15996040181216087,riyadh,45062,4
6897,toyota,yaris,2019,gray,gas,cvt,1.5,-0.7709092688776282,riyadh,52499,4
6898,toyota,land cruiser,2021,white,gas,automatic,4.6,-1.0023684585694237,riyadh,175200,2
6899,nissan,patrol,2020,gray,gas,automatic,4.0,-0.5932784706213654,riyadh,243040,3
6900,toyota,yaris,2018,white,gas,automatic,1.5,-0.05994240876674383,riyadh,47199,5
6902,hyundai,elantra,2016,red,gas,automatic,1.6,-0.31685458627405083,riyadh,60210,7
6903,ford,expedition,2015,white,gas,automatic,3.5,0.22787214576250303,riyadh,75000,8
6904,ford,expedition,2019,brown,gas,automatic,3.5,-0.8204167286946125,riyadh,162083,4
6905,hyundai,accent,2020,gray,gas,automatic,1.4,-0.5222049324582335,riyadh,49760,3
6906,ford,expedition,2019,white,gas,automatic,3.5,-0.8186613502245772,riyadh,161636,4
6907,toyota,yaris,2019,white,gas,automatic,1.5,-0.6972412427560376,riyadh,48156,4
6908,toyota,fortuner,2019,white,gas,automatic,2.7,-0.8014065585603292,riyadh,114640,4
6909,hyundai,elantra,2020,gray,gas,automatic,1.6,-0.7642542625901318,riyadh,59879,3
6910,hyundai,kona,2020,gray,gas,automatic,2.0,-0.5748469966859949,riyadh,70600,3
6911,kia,cerato,2020,gray,gas,automatic,1.6,-0.2644440005258545,riyadh,60999,3
6912,hyundai,elantra,2021,gray,gas,automatic,2.0,-0.7173316457949579,riyadh,58000,2
6913,toyota,fortuner,2018,black,gas,automatic,2.7,-0.8787975302282585,riyadh,102920,5
6914,toyota,fortuner,2019,gray,gas,automatic,2.7,-0.6604843891884307,riyadh,99270,4
6915,hyundai,accent,2020,white,gas,automatic,1.4,-0.7244110292949903,riyadh,49960,3
6916,hyundai,elantra,2019,gray,gas,automatic,1.6,-0.004937335060088728,riyadh,60050,4
6917,toyota,rav4,2018,white,gas,automatic,2.5,-0.4348893209789509,riyadh,80999,5
6918,hyundai,accent,2020,gray,gas,automatic,1.4,-0.3954897547696425,riyadh,46600,3
6919,chevrolet,tahoe,2018,white,gas,automatic,5.3,-0.7900737579982883,riyadh,139980,5
6920,toyota,fortuner,2017,gray,gas,automatic,2.7,-0.34844175379803743,riyadh,99039,6
6921,hyundai,elantra,2021,gray,gas,automatic,2.0,-0.7173316457949579,riyadh,58000,2
6922,hyundai,creta,2020,white,gas,automatic,1.6,-0.3883139219031246,riyadh,60530,3
6923,hyundai,accent,2020,gray,gas,automatic,1.4,-0.5050369452238225,riyadh,46600,3
6924,hyundai,accent,2019,white,gas,automatic,1.4,-0.3368485399464857,riyadh,46218,4
6925,hyundai,azera,2021,white,gas,automatic,3.5,-0.798397338325983,riyadh,118240,2
6926,hyundai,tucson,2020,brown,gas,automatic,2.0,-0.27079036884059743,riyadh,79740,3
6927,hyundai,elantra,2020,gray,gas,automatic,1.6,0.11628022873883137,riyadh,61487,3
6928,hyundai,santa fe,2016,gray,gas,automatic,3.5,-0.38506357825256476,riyadh,73687,7
6929,hyundai,creta,2020,white,gas,automatic,1.6,-0.3757369245134212,riyadh,60330,3
6930,hyundai,sonata,2019,gray,gas,automatic,2.4,-0.41980464006062573,riyadh,62850,4
6931,hyundai,sonata,2020,white,gas,automatic,2.4,-0.6946467547975789,riyadh,72720,3
6932,hyundai,accent,2019,white,gas,automatic,1.4,-0.3859605573608795,riyadh,47458,4
6933,hyundai,accent,2019,gray,gas,automatic,1.4,-0.5922850421465653,riyadh,45097,4
6934,kia,cadenza,2020,white,gas,automatic,3.3,-0.7466522532065363,riyadh,84620,3
6935,kia,sportage,2020,yellow,gas,automatic,2.0,-0.49433106554393696,riyadh,71640,3
6936,toyota,fortuner,2019,white,gas,automatic,2.7,-0.7350204596083904,riyadh,108089,4
6937,chevrolet,tahoe,2018,gray,gas,automatic,5.3,-0.8893876706683614,riyadh,127500,5
6938,ford,escape,2014,gray,gas,automatic,2.5,0.710118978189779,riyadh,31000,9
6939,hyundai,accent,2020,gray,gas,automatic,1.4,-0.22920140201206915,riyadh,49400,3
6940,hyundai,sonata,2019,gray,gas,automatic,2.4,-0.5749627359257775,riyadh,67910,4
6941,hyundai,sonata,2020,gray,gas,automatic,2.4,-0.6551603841584335,riyadh,75535,3
6942,hyundai,kona,2020,gray,gas,automatic,2.0,-0.5064740407844558,riyadh,72600,3
6943,toyota,camry,2020,brown,gas,automatic,2.5,-0.3524058227605896,riyadh,102349,3
6944,hyundai,accent,2020,gray,gas,automatic,1.4,-0.5212886634766217,riyadh,49720,3
6945,hyundai,elantra,2020,gray,gas,automatic,1.6,-0.2953270876744972,riyadh,59882,3
6946,hyundai,accent,2019,white,gas,automatic,1.4,-0.34613661393903505,riyadh,46398,4
6947,toyota,camry,2019,white,gas,automatic,2.5,-0.4832393883981096,riyadh,91400,4
6948,nissan,pathfinder,2016,green,gas,automatic,3.5,-0.32767620519371893,makkah,50000,7
6949,toyota,fortuner,2018,gray,gas,automatic,2.7,0.8355031546208708,riyadh,79500,5
6950,hyundai,accent,2018,gray,gas,automatic,1.4,-0.6594620259036849,riyadh,35000,5
6951,toyota,hiace,2008,white,diesel,manual,2.5,6.47779109402,riyadh,26000,15
6952,hyundai,veloster,2012,gray,gas,automatic,1.6,0.7872784713781432,riyadh,35000,11
6953,toyota,camry,2016,white,gas,automatic,2.5,-0.38940379974441025,riyadh,32000,7
6954,hyundai,santa fe,2018,gray,gas,automatic,3.3,-0.5051430395269565,riyadh,35000,5
6955,chevrolet,tahoe,2013,yellow,gas,automatic,5.3,0.23751708241104855,makkah,75000,10
6956,ford,edge,2010,red,gas,automatic,3.5,2.243663905308517,makkah,23000,13
6957,hyundai,creta,2020,gray,gas,automatic,1.6,-0.3624269119384284,riyadh,64699,3
6958,hyundai,tucson,2016,white,gas,automatic,2.4,-0.5437227861211386,makkah,54000,7
6959,nissan,x-trail,2016,blue,gas,automatic,2.5,0.40148100543632237,makkah,50000,7
6960,hyundai,accent,2020,gray,gas,automatic,1.4,-0.6371050627523562,riyadh,53239,3
6961,hyundai,azera,2020,white,gas,automatic,3.5,-0.579833428933293,riyadh,98299,3
6962,hyundai,creta,2020,white,gas,automatic,1.6,-0.37569834476682706,riyadh,63909,3
6963,kia,sorento,2016,black,gas,automatic,3.5,0.1458901842498661,riyadh,40000,7
6964,toyota,land cruiser,2001,blue,gas,automatic,3.5,1.4846073910679842,riyadh,32000,22
6965,toyota,fortuner,2018,black,gas,automatic,2.7,-0.8787975302282585,riyadh,102920,5
6966,toyota,yaris,2019,gray,gas,automatic,1.5,-0.8190278578172219,riyadh,46200,4
6967,nissan,patrol,2021,white,gas,automatic,4.0,0.015683539494501592,makkah,210000,2
6968,nissan,patrol,2021,white,gas,automatic,4.0,0.015683539494501592,makkah,210000,2
6970,chevrolet,tahoe,2007,black,gas,automatic,5.3,0.006038602845956073,riyadh,18000,16
6971,kia,optima,2016,white,gas,automatic,2.4,-0.2254398767191364,makkah,62000,7
6972,hyundai,elantra,2020,gray,gas,automatic,1.6,-0.48420388206296416,riyadh,61927,3
6973,hyundai,elantra,2019,yellow,gas,automatic,1.6,-0.5840193314387617,riyadh,60690,4
6974,hyundai,elantra,2020,gray,gas,automatic,1.6,-0.6707658916557802,riyadh,62087,3
6976,hyundai,elantra,2020,gray,gas,automatic,1.6,-0.6707658916557802,riyadh,62087,3
6977,hyundai,accent,2020,gray,gas,automatic,1.4,-0.5222049324582335,riyadh,49760,3
6978,chevrolet,traverse,2017,gray,gas,automatic,3.6,-0.09041076363949913,makkah,60000,6
6979,toyota,rav4,2017,white,gas,automatic,2.5,0.08225289224276278,riyadh,74100,6
6980,toyota,corolla,2019,white,gas,cvt,1.6,-0.4009584338493678,riyadh,63591,4
6981,toyota,land cruiser,2016,white,gas,automatic,2.7,-0.6361695038974474,riyadh,112640,7
6982,toyota,rav4,2018,white,gas,automatic,2.5,-0.3281584520261462,riyadh,86499,5
6983,toyota,corolla,2016,red,gas,cvt,1.6,-0.7465654487766994,riyadh,55091,7
6984,toyota,avalon,2020,gray,gas,automatic,3.5,-0.8171278052974584,riyadh,151613,3
6985,toyota,fj,2009,red,gas,automatic,4.0,1.230945557211237,riyadh,42000,14
6986,hyundai,accent,2020,white,gas,automatic,1.4,-0.41743198564508355,riyadh,49600,3
6987,toyota,camry,2016,gray,diesel,automatic,2.5,-1.2281950052584685,riyadh,25000,7
6988,hyundai,sonata,2019,blue,gas,automatic,2.4,-0.35861716196225296,riyadh,62850,4
6989,hyundai,accent,2020,gray,gas,automatic,1.4,-0.6226376577795381,riyadh,49840,3
6990,chevrolet,tahoe,2018,blue,gas,automatic,5.3,-0.5156753103471682,riyadh,131711,5
6991,kia,rio,2019,black,gas,automatic,1.4,-0.48090531372916157,riyadh,42187,4
6992,chevrolet,tahoe,2019,gray,gas,automatic,5.3,-0.7244399641049359,riyadh,153500,4
6993,lexus,es,2018,gray,gas,automatic,3.5,0.1603575892226844,riyadh,120000,5
6994,chevrolet,tahoe,2018,white,gas,automatic,5.3,-0.865969764485693,riyadh,146219,5
6995,chevrolet,tahoe,2018,white,gas,automatic,5.3,-0.7900737579982883,riyadh,146219,5
6996,hyundai,accent,2020,red,gas,automatic,1.4,-0.6212102071555533,riyadh,49800,3
6997,hyundai,elantra,2019,white,gas,automatic,1.6,-0.3879956389937226,riyadh,58883,4
6998,ford,f-150,2018,brown,gas,automatic,5.0,-0.5022206237224471,riyadh,158299,5
6999,ford,expedition,2019,white,gas,automatic,3.5,-1.0265386698106787,riyadh,163116,4
7000,kia,rio,2019,red,gas,automatic,1.4,-0.15996040181216087,riyadh,45062,4
7001,chevrolet,tahoe,2019,black,gas,automatic,5.3,-0.2724589428807958,riyadh,155819,4
7002,toyota,corolla,2019,gray,gas,cvt,1.6,-0.2888746250566203,riyadh,64556,4
7003,toyota,corolla,2020,gray,gas,cvt,1.6,-0.31689316602064505,riyadh,64954,3
7004,toyota,rav4,2018,gray,gas,automatic,2.5,0.054774467731056584,riyadh,80039,5
7005,toyota,rav4,2017,white,gas,cvt,2.0,-0.4941092320010204,riyadh,73980,6
7006,toyota,rav4,2018,gray,hybrid,automatic,2.5,0.054774467731056584,riyadh,80039,5
7007,toyota,yaris,2011,gray,gas,automatic,1.5,2.533012004764882,riyadh,18500,12
7008,toyota,land cruiser,2021,white,gas,automatic,4.0,-1.0567273215206263,riyadh,245860,2
7009,toyota,corolla,2019,gray,gas,automatic,1.6,-0.4915629687258044,riyadh,64431,4
7010,toyota,land cruiser,2019,white,diesel,automatic,4.5,-0.770533116348335,riyadh,242399,4
7011,toyota,land cruiser,2021,white,gas,automatic,4.0,-1.0567273215206263,riyadh,245860,2
7012,toyota,yaris,2019,gray,gas,automatic,1.5,-0.84682456523833,riyadh,51331,4
7013,toyota,corolla,2013,white,gas,automatic,1.5,1.394909480236511,riyadh,25000,10
7014,chevrolet,tahoe,2018,gray,gas,automatic,5.3,-0.8522353746981641,riyadh,139980,5
7015,ford,taurus,2018,black,gas,automatic,3.5,-0.9746296207682068,riyadh,88940,5
7016,chevrolet,tahoe,2018,gray,gas,automatic,5.3,-0.8655453872731569,riyadh,139980,5
7017,mercedes,c,2015,gray,gas,automatic,2.0,0.11213290597995679,riyadh,130000,8
7018,hyundai,accent,2019,gray,gas,automatic,1.4,-0.30867567999608425,riyadh,47218,4
7019,hyundai,santa fe,2020,brown,gas,automatic,2.4,-0.40499966230510837,riyadh,97320,3
7020,hyundai,kona,2020,gray,gas,automatic,2.0,-0.5063004319247819,riyadh,72600,3
7021,toyota,corolla,2016,red,gas,automatic,1.6,-0.7465654487766994,riyadh,57896,7
7022,toyota,yaris,2019,white,gas,automatic,1.5,-0.6983214756606747,riyadh,50691,4
7023,chevrolet,tahoe,2019,gray,gas,automatic,5.3,-0.8449438025918637,riyadh,159099,4
7024,chevrolet,tahoe,2018,black,gas,automatic,5.3,-1.0509307145948503,riyadh,152459,5
7025,toyota,yaris,2019,gray,gas,automatic,1.5,-0.7713143562168672,riyadh,52499,4
7026,toyota,yaris,2016,gray,gas,automatic,1.3,0.1603575892226844,makkah,31000,7
7027,toyota,corolla,2015,white,gas,automatic,1.6,-0.3508240531502282,riyadh,42000,8
7028,hyundai,accent,2015,gray,gas,automatic,1.4,1.1248512540772364,riyadh,23000,8
7029,hyundai,santa fe,2020,brown,gas,automatic,2.4,-0.40499966230510837,riyadh,104639,3
7030,ford,expedition,2019,blue,gas,automatic,3.5,-0.8488596468711732,riyadh,162771,4
7031,hyundai,accent,2020,gray,gas,automatic,1.4,-0.30262830471744623,riyadh,46600,3
7032,nissan,patrol,2017,gray,gas,automatic,4.0,-0.14828038353077225,riyadh,135000,6
7033,hyundai,sonata,2018,gray,gas,automatic,2.4,-0.505470967373007,riyadh,60000,5
7034,hyundai,sonata,2019,red,gas,automatic,2.4,-0.46667903217255696,riyadh,62850,4
7035,toyota,yaris,2019,white,gas,automatic,1.5,-1.0394243051731356,riyadh,51571,4
7036,kia,optima,2012,white,gas,automatic,2.4,-0.4183386096900468,makkah,25000,11
7038,toyota,corolla,2020,gray,gas,cvt,1.6,-0.5554606740224185,riyadh,67635,3
7039,toyota,corolla,2016,red,gas,automatic,1.6,-0.7465654487766994,riyadh,57896,7
7040,toyota,rav4,2015,white,gas,automatic,2.5,0.5172202452188687,makkah,65000,8
7041,mercedes,c,2013,white,gas,automatic,2.0,-0.23508481336768192,riyadh,60000,10
7042,hyundai,santa fe,2014,white,gas,automatic,3.3,0.2568069557081396,makkah,55000,9
7043,toyota,yaris,2015,gray,gas,automatic,1.3,-0.4202675970197559,riyadh,33500,8
7044,ford,edge,2014,gray,gas,automatic,3.5,1.1152063174286908,riyadh,37000,9
7045,hyundai,santa fe,2013,white,gas,automatic,2.4,0.44970568867905,riyadh,38000,10
7046,nissan,maxima,2011,red,gas,automatic,3.5,2.7719846001058945,riyadh,24500,12
7047,hyundai,accent,2020,gray,gas,automatic,1.4,-0.8432655836150168,riyadh,50080,3
7048,chevrolet,tahoe,2020,black,gas,automatic,5.3,-0.31817594259490156,riyadh,158880,3
7049,gmc,yukon,2018,gray,gas,automatic,5.3,-0.5250405438329059,riyadh,142128,5
7050,chevrolet,tahoe,2019,black,gas,automatic,5.3,-0.36431731952154334,riyadh,147377,4
7051,chevrolet,suburban,2020,gray,gas,automatic,5.3,-0.384272693447384,riyadh,160899,3
7052,hyundai,sonata,2019,gray,gas,automatic,2.4,-0.4380625051363224,riyadh,62850,4
7053,hyundai,accent,2020,gray,gas,automatic,1.4,-0.316999260323779,riyadh,46600,3
7054,toyota,fortuner,2020,white,gas,automatic,2.7,-1.0979787155664553,riyadh,110000,3
7055,chevrolet,tahoe,2019,brown,gas,automatic,5.3,-0.32370249129451817,riyadh,154900,4
7056,toyota,land cruiser,2013,white,gas,automatic,4.6,1.5588734032617848,riyadh,70000,10
7057,kia,sportage,2018,white,diesel,automatic,2.0,-0.7173316457949579,riyadh,30000,5
7058,toyota,corolla,2007,white,gas,manual,1.5,1.250235430508328,riyadh,12000,16
7059,nissan,sentra,2015,white,gas,automatic,1.6,-0.6738715612566119,riyadh,32000,8
7060,gmc,yukon,2012,white,gas,automatic,5.3,0.14106771592559336,riyadh,67000,11
7061,hyundai,sonata,2015,gray,gas,automatic,2.4,0.690829104892688,makkah,35000,8
7062,gmc,yukon,2005,black,gas,automatic,5.3,0.32304838061035024,riyadh,21000,18
7063,ford,focus,2014,gray,gas,automatic,1.6,0.4689859170394925,riyadh,21000,9
7064,kia,sportage,2014,white,gas,automatic,2.0,-0.08076582699095361,riyadh,38000,9
7065,nissan,altima,2010,white,gas,cvt,2.5,3.7000493392388902,riyadh,20000,13
7066,toyota,corolla,2017,brown,gas,automatic,1.6,-0.22516981849297713,riyadh,47000,6
7067,gmc,yukon,2008,black,gas,automatic,5.3,1.7035474529899677,riyadh,28000,15
7068,toyota,corolla,2017,white,gas,automatic,1.6,-0.775201265686231,makkah,28000,6
7069,toyota,camry,2016,blue,gas,automatic,2.5,0.690829104892688,makkah,50000,7
7070,hyundai,sonata,2019,white,gas,automatic,2.4,-0.26808014164235616,riyadh,67150,4
7071,hyundai,elantra,2019,gray,gas,automatic,1.6,-0.35571403603104074,riyadh,58883,4
7072,hyundai,tucson,2017,white,gas,automatic,2.0,-0.6308165640575046,riyadh,73400,6
7073,hyundai,kona,2020,gray,gas,automatic,1.6,-0.5064740407844558,riyadh,72600,3
7075,hyundai,sonata,2019,black,gas,automatic,1.6,-0.30281155851376856,riyadh,62850,4
7076,hyundai,elantra,2019,white,gas,automatic,1.6,-0.45718841451038816,riyadh,58883,4
7077,hyundai,kona,2020,blue,gas,automatic,2.0,-0.42477178243462665,riyadh,70200,3
7078,hyundai,elantra,2020,gray,gas,automatic,1.6,-0.670852696085617,riyadh,62087,3
7079,hyundai,accent,2020,white,gas,automatic,1.4,-0.4174030508351379,riyadh,52599,3
7080,chevrolet,lumina,2007,black,gas,automatic,3.7,1.1248512540772364,makkah,10000,16
7081,hyundai,santa fe,2014,brown,gas,automatic,3.3,1.3659746702908744,riyadh,45000,9
7082,gmc,yukon,2012,black,gas,automatic,6.2,0.7872784713781432,riyadh,59000,11
7083,toyota,camry,2005,gray,gas,manual,2.5,3.584310099456344,makkah,13000,18
7084,hyundai,sonata,2012,white,diesel,automatic,2.4,0.6907326555262026,riyadh,32000,11
7085,hyundai,accent,2020,gray,gas,automatic,1.4,-0.5329879716313074,riyadh,49600,3
7086,hyundai,accent,2020,gray,gas,automatic,1.4,-0.6371050627523562,riyadh,49920,3
7087,hyundai,creta,2020,white,gas,automatic,1.6,-0.3299427653061271,riyadh,60050,3
7088,hyundai,sonata,2019,gray,gas,automatic,2.4,-0.6367771349063057,riyadh,68030,4
7089,hyundai,santa fe,2019,brown,diesel,automatic,3.3,-0.5340778494725931,riyadh,94000,4
7090,hyundai,creta,2020,gray,gas,automatic,1.6,-0.7110527920367548,riyadh,64709,3
7091,hyundai,accent,2020,white,gas,automatic,1.4,-0.810029131924129,riyadh,53480,3
7092,hyundai,accent,2020,gray,gas,automatic,1.4,-0.5329879716313074,riyadh,51099,3
7093,hyundai,creta,2020,gray,gas,automatic,1.6,-0.7110527920367548,riyadh,64709,3
7094,ford,edge,2013,white,gas,automatic,3.5,1.65532276974724,riyadh,32000,10
7095,hyundai,elantra,2020,white,gas,automatic,1.6,-0.4695146435472293,riyadh,63491,3
7096,toyota,land cruiser,2021,white,gas,automatic,5.7,-1.2140458831950522,riyadh,320000,2
7097,toyota,camry,2008,black,gas,automatic,2.5,0.7390537881354156,riyadh,14000,15
7098,nissan,pathfinder,2002,brown,gas,automatic,3.5,2.619816434601792,makkah,16000,21
7099,toyota,fortuner,2015,gray,gas,automatic,4.0,-0.31224430655604607,riyadh,82000,8
7100,ford,expedition,2013,white,gas,automatic,3.5,2.202229257466365,makkah,37500,10
7101,toyota,land cruiser,2014,gray,gas,automatic,4.0,0.208582272465412,riyadh,100000,9
7102,hyundai,elantra,2018,gray,gas,automatic,1.6,-0.5625014777758567,riyadh,58299,5
7103,hyundai,accent,2020,gray,gas,automatic,1.4,-0.22920140201206915,riyadh,55000,3
7104,chevrolet,tahoe,2019,black,gas,automatic,5.3,-0.36481885622726773,riyadh,159992,4
7105,hyundai,sonata,2019,red,gas,automatic,2.4,-0.7288573450899698,riyadh,73449,4
7106,hyundai,accent,2019,white,gas,automatic,1.4,-0.37539935173072214,riyadh,50459,4
7107,hyundai,elantra,2018,gray,gas,automatic,1.6,-0.5625014777758567,riyadh,58299,5
7108,hyundai,creta,2020,gray,gas,automatic,1.6,-0.7110527920367548,riyadh,64709,3
7109,hyundai,sonata,2020,white,gas,automatic,2.4,-0.10894833187800361,riyadh,70200,3
7110,hyundai,accent,2020,gray,gas,automatic,1.4,-0.5050658800337681,riyadh,52679,3
7111,hyundai,sonata,2021,white,gas,automatic,2.4,-1.2370297672285362,riyadh,95879,2
7112,hyundai,elantra,2019,gray,gas,automatic,1.6,0.690829104892688,makkah,49000,4
7113,hyundai,elantra,2016,gray,gas,automatic,2.0,-1.0471884791752146,makkah,44999,7
7114,toyota,camry,2013,white,gas,automatic,2.5,0.14106771592559336,makkah,25000,10
7115,toyota,corolla,2016,white,gas,automatic,1.6,-0.3083863318966279,riyadh,42000,7
7117,gmc,acadia,2010,red,gas,automatic,3.6,0.6426044216499603,riyadh,30000,13
7118,lexus,es,2022,gray,gas,automatic,3.5,-1.1031291117367787,riyadh,255000,1
7119,kia,optima,2017,red,gas,automatic,2.4,0.9415974577548715,makkah,40000,6
7120,toyota,land cruiser,2014,white,gas,automatic,4.6,0.8692604328907801,riyadh,92000,9
7121,toyota,hilux,2021,white,gas,manual,2.7,-0.997034808602778,makkah,92000,2
7122,ford,taurus,2014,black,gas,automatic,3.5,2.909164534058158,makkah,40000,9
7123,toyota,corolla,2009,blue,gas,cvt,1.6,3.198512633514523,riyadh,12000,14
7124,hyundai,elantra,2012,black,gas,automatic,2.0,1.8482215027181503,makkah,22000,11
7125,toyota,camry,2010,white,gas,automatic,2.5,0.18929239916832094,riyadh,15000,13
7126,hyundai,elantra,2014,white,gas,automatic,1.6,2.523367068116337,riyadh,18500,9
7127,hyundai,h1,2016,white,gas,automatic,2.4,0.0639082227372292,riyadh,35000,7
7128,toyota,camry,2004,white,gas,manual,2.5,1.9446708692036057,riyadh,12000,19
7129,chevrolet,tahoe,2015,white,gas,automatic,5.3,0.4979303719217776,riyadh,120000,8
7130,chevrolet,tahoe,2015,white,gas,automatic,5.3,0.4979303719217776,riyadh,120000,8
7131,chevrolet,trailblazer,2005,gray,gas,automatic,3.6,2.137569602174516,riyadh,15000,18
7132,toyota,corolla,2013,gray,gas,automatic,1.6,0.7872784713781432,riyadh,13500,10
7133,chevrolet,traverse,2009,red,gas,automatic,3.6,0.7390537881354156,riyadh,19002,14
7134,chevrolet,cruze,2010,blue,gas,automatic,1.8,0.1680735385415208,riyadh,13500,13
7135,nissan,maxima,2017,black,gas,automatic,3.5,-0.28330949661040955,riyadh,76000,6
7136,gmc,yukon,1999,green,gas,automatic,5.3,5.513297429165448,riyadh,17000,24
7137,toyota,camry,2016,blue,gas,automatic,2.5,0.6426044216499603,riyadh,55000,7
7138,toyota,corolla,2009,gray,gas,manual,1.6,3.3914113664854337,riyadh,16000,14
7139,chevrolet,traverse,2012,gray,gas,automatic,3.6,1.6070980865045124,riyadh,28000,11
7140,toyota,corolla,2009,gray,gas,manual,1.6,3.3914113664854337,riyadh,16000,14
7142,hyundai,tucson,2014,red,gas,automatic,2.0,0.3532563221935948,riyadh,35000,9
7143,hyundai,h1,2016,white,gas,automatic,2.4,0.4519047342349184,riyadh,30000,7
7144,gmc,envoy,2007,black,gas,automatic,4.2,1.028401887591781,riyadh,16000,16
7145,toyota,camry,2011,white,gas,automatic,2.5,1.414199353533602,makkah,12000,12
7146,toyota,fortuner,2018,white,gas,automatic,4.0,0.012790058499937938,riyadh,110500,5
7148,gmc,envoy,2007,white,gas,automatic,4.2,1.4624240367763295,riyadh,20000,16
7149,chevrolet,traverse,2012,yellow,gas,automatic,3.6,1.394909480236511,riyadh,27500,11
7150,hyundai,creta,2019,gray,gas,automatic,1.6,-0.5725032770803984,riyadh,51000,4
7151,hyundai,accent,2013,black,gas,automatic,1.4,0.5654449284615962,makkah,21000,10
7152,chevrolet,traverse,2012,white,gas,automatic,3.6,1.173075937319964,makkah,22000,11
7154,hyundai,elantra,2013,white,gas,manual,1.6,1.094469703634318,riyadh,16000,10
7155,kia,rio,2015,white,gas,automatic,1.4,-0.273664559961864,riyadh,24000,8
7156,lexus,lx,2021,white,gas,automatic,5.7,-0.8909405054687772,makkah,350000,2
7157,nissan,patrol,2019,black,gas,automatic,4.0,-0.6208822793095027,makkah,177000,4
7158,nissan,altima,2017,black,gas,automatic,2.5,-0.5340778494725931,riyadh,45000,6
7159,hyundai,elantra,2014,white,gas,automatic,1.6,0.8355031546208708,riyadh,23000,9
7160,hyundai,azera,2021,white,gas,automatic,3.5,-0.7993136073075948,riyadh,121000,2
7161,toyota,fortuner,2008,white,gas,automatic,2.7,4.568093637607987,makkah,29000,15
7162,hyundai,elantra,2016,white,gas,automatic,2.0,0.19893733581686648,riyadh,25000,7
7163,hyundai,accent,2020,gray,gas,automatic,1.4,-0.6208822793095027,riyadh,53000,3
7165,ford,expedition,2018,gray,gas,automatic,3.5,-0.5437227861211386,makkah,159997,5
7166,ford,expedition,2011,black,gas,automatic,5.4,1.948143046397082,riyadh,34000,12
7167,hyundai,sonata,2017,gray,gas,automatic,2.4,1.230945557211237,riyadh,45000,6
7168,mercedes,c,2018,blue,gas,automatic,2.0,-0.48585316622986546,makkah,155000,5
7169,nissan,pathfinder,2008,gray,gas,automatic,3.5,0.690829104892688,makkah,23000,15
7170,toyota,yaris,2019,white,gas,automatic,1.5,-0.9459166443654867,riyadh,53500,4
7171,hyundai,sonata,2018,gray,gas,automatic,2.4,-0.5051430395269565,riyadh,69000,5
7172,toyota,fj,2020,white,gas,automatic,4.0,-0.9488101253600504,riyadh,120000,3
7173,hyundai,accent,2020,white,gas,automatic,1.4,-0.514787976175502,riyadh,51000,3
7174,toyota,fortuner,2019,gray,gas,automatic,2.7,-0.6594620259036849,riyadh,111500,4
7175,toyota,corolla,2006,gray,gas,automatic,1.6,2.3883379550366994,riyadh,12000,17
7176,chevrolet,tahoe,2019,black,gas,automatic,5.3,-0.2724782327540929,riyadh,151900,4
7177,chevrolet,tahoe,2019,black,gas,automatic,5.3,-0.5902692503870193,riyadh,180599,4
7178,toyota,avanza,2016,black,gas,automatic,1.5,0.931952521106326,riyadh,32000,7
7179,chevrolet,malibu,2017,blue,gas,automatic,2.5,0.29538670230232167,riyadh,48000,6
7180,hyundai,elantra,2016,white,gas,automatic,1.6,-1.2357855704008738,makkah,19000,7
7181,hyundai,tucson,2018,gray,gas,automatic,2.0,-0.13670645955251762,makkah,70000,5
7182,ford,fusion,2016,gray,gas,automatic,2.5,0.42077087873341346,riyadh,45000,7
7183,chevrolet,captiva,2021,brown,gas,automatic,1.5,-1.0741943017911422,riyadh,68000,2
7184,toyota,yaris,2012,blue,gas,manual,1.3,-0.43762848298713786,riyadh,18000,11
7185,kia,optima,2006,blue,gas,automatic,2.4,2.104130606814009,makkah,8000,17
7186,toyota,land cruiser,2018,white,gas,automatic,2.7,-0.8523607588745952,makkah,128000,5
7187,hyundai,elantra,2016,gray,gas,automatic,2.0,-1.0645493651425966,makkah,33000,7
7188,kia,rio,2014,brown,gas,automatic,1.4,0.22787214576250303,riyadh,14000,9
7189,toyota,fortuner,2008,white,gas,automatic,2.7,4.163006298369075,riyadh,30000,15
