Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
toyota,innova,2015,white,gas,automatic,2.7,250000,makkah,38500
chevrolet,trailblazer,2013,red,gas,automatic,3.6,106000,riyadh,38500
toyota,yaris,2017,gray,gas,automatic,1.5,135000,eastern,38500
chevrolet,tahoe,2007,white,gas,automatic,5.3,228400,jizan,39000
toyota,corolla,2015,white,gas,automatic,2,80000,riyadh,39000
toyota,innova,2015,black,gas,automatic,2.7,216,qassim,39000
nissan,sentra,2018,white,gas,automatic,1.6,97000,eastern,39000
mercedes,s,2006,white,gas,automatic,3,435000,eastern,39000
hyundai,elantra,2016,gray,gas,automatic,2,117000,riyadh,39000
hyundai,accent,2019,brown,gas,automatic,1.4,25000,madinah,39000
hyundai,accent,2019,white,gas,automatic,1.4,44000,makkah,39000
hyundai,elantra,2017,white,gas,automatic,2,137000,makkah,39000
toyota,corolla,2017,yellow,gas,automatic,1.6,107000,riyadh,39000
toyota,innova,2014,white,gas,automatic,2.5,163000,madinah,39000
hyundai,santa fe,2011,white,gas,automatic,3.5,140000,riyadh,39000
hyundai,h1,2014,gray,gas,automatic,2.4,185,madinah,39000
hyundai,elantra,2017,gray,gas,automatic,2,159000,riyadh,39000
hyundai,tucson,2016,blue,gas,automatic,2,200000,riyadh,39000
toyota,yaris,2019,gray,gas,automatic,1.5,70000,eastern,39000
hyundai,accent,2019,gray,gas,automatic,1.4,58000,riyadh,39000
hyundai,elantra,2017,gray,gas,automatic,1.6,136000,eastern,39000
hyundai,accent,2019,blue,gas,automatic,1.4,89000,tabouk,39000
nissan,datsun,2015,white,gas,manual,1.9,142000,makkah,39000
ford,edge,2013,gray,gas,automatic,3.5,208000,makkah,39000
nissan,altima,2017,white,gas,automatic,2.5,90000,riyadh,39000
hyundai,santa fe,2013,white,gas,automatic,3.3,196000,al-baha,39000
chevrolet,caprice,2013,black,gas,automatic,6,190000,riyadh,39000
hyundai,accent,2019,white,gas,automatic,1.4,178000,makkah,39000
hyundai,accent,2019,white,gas,automatic,1.4,33131,riyadh,39500
hyundai,accent,2019,gray,gas,automatic,1.4,48521,riyadh,39500
nissan,sentra,2018,gray,gas,automatic,1.6,144039,riyadh,39500
hyundai,accent,2019,brown,gas,automatic,1.4,102113,riyadh,39500
hyundai,accent,2019,brown,gas,automatic,1.4,82903,riyadh,39500
toyota,corolla,2016,white,gas,automatic,1.6,148000,eastern,39500
ford,taurus,2013,gray,gas,automatic,3.6,353000,riyadh,39500
hyundai,sonata,2015,white,gas,automatic,2.4,284000,makkah,39500
kia,cerato,2018,gray,gas,automatic,1.6,57000,eastern,39500
toyota,yaris,2019,white,gas,automatic,1.5,112000,eastern,39500
toyota,camry,2012,white,gas,automatic,2.4,217000,riyadh,39500
hyundai,sonata,2013,white,gas,automatic,2.4,205000,riyadh,40000
toyota,hilux,2014,white,gas,manual,2.5,125000,riyadh,40000
chevrolet,impala,2014,black,gas,automatic,3.6,189000,eastern,40000
hyundai,accent,2019,white,gas,automatic,1.4,39750,riyadh,40000
hyundai,accent,2019,white,gas,automatic,1.4,33613,riyadh,40000
hyundai,accent,2019,gray,gas,automatic,1.4,48511,riyadh,40000
kia,optima,2017,white,gas,automatic,2.4,263400,riyadh,40000
hyundai,elantra,2017,white,gas,automatic,2,150000,riyadh,40000
hyundai,accent,2019,gray,gas,automatic,1.4,70900,eastern,40000
chevrolet,tahoe,2010,gray,gas,automatic,5.8,340000,tabouk,40000
ford,expedition,2013,gray,gas,automatic,5.4,121000,riyadh,40000
chevrolet,trailblazer,2015,gray,gas,automatic,3.6,180000,eastern,40000
toyota,yaris,2019,brown,gas,automatic,1.6,50000,eastern,40000
hyundai,elantra,2017,gray,gas,automatic,1.6,156000,riyadh,40000
hyundai,sonata,2017,gray,gas,automatic,2,130,makkah,40000
hyundai,h1,2014,gray,gas,automatic,2.4,146000,makkah,40000
toyota,corolla,2018,white,gas,automatic,1.6,124000,eastern,40000
hyundai,accent,2019,gray,gas,automatic,1.4,78000,eastern,40000
chevrolet,caprice,2009,white,gas,automatic,6.3,211000,riyadh,40000
hyundai,elantra,2016,white,gas,automatic,2,100000,eastern,40000
kia,cerato,2016,black,gas,automatic,2,89000,makkah,40000
nissan,datsun,2016,white,gas,manual,2.4,71000,makkah,40000
chevrolet,suburban,2011,black,gas,automatic,4.7,462000,madinah,40000
ford,transit,2013,white,gas,automatic,6.8,40000,aseer,40000
hyundai,elantra,2017,gray,gas,automatic,2,146000,riyadh,40000
kia,carens,2015,black,gas,automatic,2,102000,eastern,40000
toyota,corolla,2015,gray,gas,automatic,2.5,96000,tabouk,40000
nissan,pathfinder,2014,gray,gas,automatic,6,23800,riyadh,40000
nissan,maxima,2014,white,gas,automatic,3.5,180,riyadh,40000
hyundai,accent,2019,gray,gas,automatic,1.4,72000,eastern,40000
kia,sportage,2016,white,gas,automatic,2.4,109000,eastern,40000
kia,carnival,2014,blue,gas,automatic,6,259066,riyadh,40000
toyota,hilux,2015,white,gas,manual,2.7,310,riyadh,40000
chevrolet,tahoe,2011,gray,gas,automatic,5.3,275000,aseer,40000
nissan,armada,2015,green,gas,automatic,5.8,129500,riyadh,40000
toyota,hilux,2014,white,gas,manual,2.4,290000,riyadh,40000
hyundai,accent,2019,gray,gas,automatic,1.4,68000,eastern,40000
nissan,land cruiser,2012,yellow,gas,manual,4.8,339822,riyadh,40000
gmc,yukon,2009,white,gas,automatic,5.3,200000,makkah,40000
chevrolet,tahoe,2010,gray,gas,automatic,8,434758,riyadh,40000
chevrolet,tahoe,2010,gray,gas,automatic,5.3,272000,riyadh,40000
toyota,hilux,2012,white,gas,manual,2.7,394000,qassim,40000
nissan,navara,2015,white,gas,automatic,2.5,129000,makkah,40000
chevrolet,impala,2014,blue,gas,automatic,3.6,155000,riyadh,40000
toyota,fj,2008,white,gas,automatic,4,512000,riyadh,40000
hyundai,accent,2019,white,gas,automatic,1.4,56000,eastern,40000
ford,expedition,2014,black,gas,automatic,5.4,170000,riyadh,40000
gmc,acadia,2012,white,gas,automatic,3.6,220000,riyadh,40000
gmc,sierra,2012,other,gas,automatic,5.3,329000,eastern,40000
ford,taurus,2013,white,gas,automatic,3.5,300000,eastern,40000
ford,crown victoria,2004,gray,gas,automatic,4.6,780000,eastern,40000
chevrolet,tahoe,2011,black,gas,automatic,5.3,250000,eastern,40000
mercedes,s,1980,white,gas,automatic,3,160000,riyadh,40000
chevrolet,traverse,2012,yellow,gas,automatic,3.6,176000,eastern,40000
kia,optima,2014,white,gas,automatic,2.4,215000,makkah,40000
hyundai,accent,2019,white,gas,automatic,1.6,76600,eastern,40000
nissan,pathfinder,2014,black,gas,automatic,3.5,119000,eastern,40000
hyundai,sonata,2016,gray,gas,automatic,2.4,260,eastern,40000
ford,expedition,2012,black,gas,automatic,5.4,161925,riyadh,40000
hyundai,elantra,2018,gray,gas,automatic,1.7,680,riyadh,40000
hyundai,accent,2019,white,gas,automatic,1.4,33000,madinah,40000
hyundai,accent,2019,white,gas,automatic,1.4,62400,eastern,40000
hyundai,tucson,2015,white,gas,automatic,2,130000,makkah,40000
toyota,camry,2013,white,gas,automatic,2.5,410000,eastern,40000
nissan,datsun,2015,white,gas,manual,2.4,200000,aseer,40000
hyundai,accent,2019,gray,gas,automatic,1.4,72500,eastern,40000
gmc,yukon,2008,black,gas,automatic,5.3,235000,aseer,40000
ford,expedition,2012,gray,gas,automatic,3.5,452000,makkah,40000
toyota,prado,2006,white,gas,manual,2.5,300000,aseer,40000
gmc,suburban,2004,brown,gas,automatic,5.3,130000,riyadh,40000
hyundai,accent,2019,white,gas,automatic,1.4,84000,eastern,40000
nissan,datsun,2012,white,gas,automatic,2.4,136000,eastern,40000
toyota,rav4,2014,white,gas,automatic,2.5,445830,riyadh,40000
kia,rio,2019,white,gas,automatic,1.4,46900,riyadh,40000
kia,rio,2020,gray,gas,automatic,1.4,95000,riyadh,40000
kia,pegas,2020,white,gas,automatic,1.4,104000,makkah,40000
kia,pegas,2020,white,gas,automatic,1.4,104000,makkah,40000
hyundai,elantra,2015,white,gas,automatic,1.6,230000,eastern,40000
chevrolet,cruze,2017,black,gas,automatic,1.6,92000,eastern,40000
hyundai,accent,2019,gray,gas,automatic,1.4,93239,riyadh,40500
hyundai,accent,2019,white,gas,automatic,1.4,33487,riyadh,40500
kia,rio,2019,gray,gas,automatic,1.4,66148,makkah,40500
hyundai,accent,2019,white,gas,automatic,1.4,49498,riyadh,40500
hyundai,accent,2018,white,gas,automatic,1.4,55893,riyadh,40500
toyota,corolla,2016,white,gas,automatic,1.6,238000,eastern,40500
toyota,corolla,2016,white,gas,automatic,1.6,123213,eastern,40500
toyota,camry,2014,white,gas,automatic,2.5,83000,riyadh,40500
hyundai,elantra,2017,gray,gas,automatic,2,126009,riyadh,40500
hyundai,elantra,2017,white,gas,automatic,2,126009,riyadh,40500
chevrolet,malibu,2017,white,gas,automatic,2.4,146000,riyadh,40500
hyundai,elantra,2019,white,gas,automatic,1.6,120496,riyadh,40800
hyundai,sonata,2014,white,gas,automatic,2.4,216000,riyadh,41000
toyota,yaris,2019,gray,gas,automatic,1.5,59000,eastern,41000
gmc,sierra,2011,white,gas,automatic,5.3,272000,eastern,41000
kia,cerato,2017,gray,gas,automatic,1.6,20000,riyadh,41000
hyundai,santa fe,2014,other,gas,automatic,3.3,215000,makkah,41000
hyundai,azera,2016,gray,gas,automatic,3,350000,riyadh,41000
hyundai,sonata,2017,black,gas,automatic,2.4,226000,riyadh,41000
toyota,camry,2017,white,gas,automatic,2.5,240000,makkah,41000
hyundai,accent,2018,white,gas,automatic,1.4,95000,eastern,41000
nissan,sentra,2018,gray,gas,automatic,1.6,62000,eastern,41000
toyota,corolla,2018,white,gas,automatic,2,245000,eastern,41000
toyota,fortuner,2012,black,gas,automatic,2,202245,riyadh,41000
hyundai,accent,2020,gray,gas,automatic,1.4,78000,riyadh,41000
nissan,sunny,2020,white,gas,automatic,1.5,99000,makkah,41000
hyundai,accent,2020,gray,gas,automatic,1.4,19717,riyadh,41500
kia,sportage,2015,red,gas,automatic,2.4,103885,riyadh,41500
hyundai,accent,2020,white,gas,automatic,1.4,35547,riyadh,41500
hyundai,accent,2020,gray,gas,automatic,1.4,22550,riyadh,41500
nissan,navara,2016,white,gas,manual,2.5,132714,riyadh,41500
kia,cerato,2018,white,gas,automatic,1.6,127000,riyadh,41500
toyota,yaris,2019,white,gas,automatic,1.5,22000,eastern,41500
kia,sportage,2016,white,gas,automatic,2,207000,madinah,41500
hyundai,accent,2020,other,gas,automatic,1.4,2000,riyadh,42000
nissan,datsun,2015,white,gas,manual,2.4,212000,riyadh,42000
hyundai,h1,2015,black,gas,automatic,2.4,131000,madinah,42000
chevrolet,tahoe,2011,black,gas,automatic,5.3,200000,riyadh,42000
gmc,yukon,2010,yellow,gas,automatic,5.3,352000,riyadh,42000
hyundai,elantra,2018,white,gas,automatic,1.6,120377,riyadh,42000
hyundai,elantra,2017,black,gas,automatic,2,51000,makkah,42000
kia,cerato,2019,white,gas,automatic,1.5,30766,makkah,42000
hyundai,elantra,2016,gray,gas,automatic,2,97000,madinah,42000
kia,sportage,2016,other,gas,automatic,2,155000,eastern,42000
hyundai,elantra,2017,white,gas,automatic,2,237000,riyadh,42000
nissan,vtc,2009,white,gas,manual,4,540000,eastern,42000
kia,optima,2017,white,gas,automatic,2.5,116000,makkah,42000
hyundai,azera,2015,gray,gas,automatic,3.5,215515,riyadh,42000
gmc,yukon,2008,yellow,gas,automatic,5.3,280000,makkah,42000
chevrolet,traverse,2014,black,gas,automatic,3.6,195000,riyadh,42000
hyundai,sonata,2018,gray,gas,automatic,2.4,179000,makkah,42000
nissan,navara,2016,white,gas,manual,2.4,204000,eastern,42000
hyundai,accent,2019,white,gas,automatic,1.4,54000,eastern,42000
hyundai,accent,2019,gray,gas,automatic,1.4,80000,eastern,42000
ford,taurus,2014,brown,gas,automatic,3.5,211886,eastern,42000
toyota,camry,2013,white,gas,automatic,2.5,185000,riyadh,42000
toyota,corolla,2015,white,gas,automatic,1.6,84000,eastern,42000
toyota,hiace,2013,white,gas,manual,2.7,300000,makkah,42000
kia,optima,2015,other,gas,automatic,2.4,220000,eastern,42000
kia,cerato,2017,blue,gas,automatic,1.6,77500,makkah,42000
mercedes,s,2007,brown,gas,automatic,4,315000,eastern,42000
toyota,corolla,2018,gray,gas,automatic,1.6,40000,eastern,42000
hyundai,elantra,2017,white,gas,automatic,2,237356,riyadh,42000
toyota,corolla,2018,black,gas,automatic,1.6,72000,riyadh,42000
kia,optima,2016,red,gas,automatic,2.4,190000,riyadh,42000
hyundai,elantra,2018,white,gas,automatic,2,116,riyadh,42000
hyundai,accent,2020,other,gas,automatic,1.5,12000,riyadh,42000
hyundai,santa fe,2012,white,gas,automatic,2.4,126000,aseer,42000
hyundai,elantra,2016,gray,diesel,automatic,1.6,87000,madinah,42000
toyota,yaris,2019,white,gas,cvt,1.5,78000,eastern,42000
hyundai,elantra,2018,gray,gas,automatic,2,199000,riyadh,42000
nissan,sunny,2019,brown,gas,automatic,1.5,116700,eastern,42000
hyundai,accent,2020,white,gas,automatic,1.4,100000,makkah,42000
chevrolet,spark,2020,black,gas,automatic,1.4,43000,makkah,42000
nissan,sunny,2019,gray,gas,automatic,1.5,131300,eastern,42000
chevrolet,spark,2020,gray,gas,automatic,1.4,38000,makkah,42000
nissan,sunny,2019,gray,gas,automatic,1.5,84400,eastern,42000
hyundai,accent,2019,white,gas,automatic,1.4,136000,eastern,42000
hyundai,elantra,2017,white,gas,automatic,2,140000,madinah,42222
hyundai,accent,2019,blue,gas,automatic,1.4,7000,eastern,42500
chevrolet,tahoe,2008,black,gas,automatic,5.3,247000,eastern,42500
hyundai,sonata,2016,other,gas,automatic,2.4,136000,riyadh,42500
ford,expedition,2012,white,gas,automatic,5.4,182000,eastern,42500
toyota,yaris,2019,white,gas,cvt,1.5,49000,eastern,42500
toyota,yaris,2019,white,gas,cvt,1.5,113000,eastern,42500
hyundai,elantra,2019,gray,gas,automatic,1.6,114154,riyadh,43000
hyundai,elantra,2019,gray,gas,automatic,1.6,108650,riyadh,43000
gmc,yukon,2009,yellow,gas,automatic,5.3,395000,riyadh,43000
hyundai,elantra,2019,gray,gas,automatic,1.6,120244,riyadh,43000
chevrolet,caprice,2013,white,gas,automatic,6,330000,riyadh,43000
hyundai,sonata,2017,gray,gas,automatic,2.4,166000,riyadh,43000
hyundai,sonata,2017,gray,gas,automatic,2.4,127000,riyadh,43000
kia,sportage,2016,gray,gas,automatic,2,163000,riyadh,43000
hyundai,sonata,2016,red,gas,automatic,2.4,220000,riyadh,43000
lexus,es,2009,white,gas,automatic,3.6,300000,al-baha,43000
toyota,camry,2017,gray,gas,automatic,2.5,380000,eastern,43000
toyota,innova,2015,gray,gas,automatic,2.7,122000,madinah,43000
toyota,camry,2014,red,gas,automatic,2.5,117000,makkah,43000
nissan,sunny,2020,gray,gas,automatic,1.5,1300,eastern,43000
toyota,corolla,2017,white,gas,automatic,1.6,249410,eastern,43000
hyundai,elantra,2017,gray,gas,automatic,2,96000,riyadh,43000
hyundai,sonata,2017,white,gas,automatic,2.4,171000,riyadh,43000
toyota,land cruiser,2007,white,gas,automatic,4.6,564000,qassim,43000
toyota,fortuner,2010,gray,gas,automatic,4,317000,riyadh,43000
toyota,corolla,2018,other,gas,automatic,1.6,138000,makkah,43000
kia,optima,2015,black,gas,automatic,2,72000,makkah,43000
hyundai,sonata,2017,white,gas,automatic,2.4,139000,makkah,43000
toyota,yaris,2019,white,gas,automatic,1.5,36000,eastern,43000
chevrolet,impala,2014,white,gas,automatic,3.6,255000,eastern,43000
toyota,avalon,2014,white,gas,automatic,3.5,340000,tabouk,43000
ford,crown victoria,2011,other,gas,automatic,4.6,128000,madinah,43000
nissan,navara,2016,white,gas,manual,2.5,185000,hail,43000
toyota,avalon,2013,white,gas,automatic,3.5,200300,riyadh,43000
ford,fusion,2015,white,gas,automatic,2.5,118000,eastern,43000
toyota,camry,2015,black,gas,automatic,2,26000,makkah,43000
hyundai,santa fe,2013,brown,gas,automatic,3.3,237000,riyadh,43000
hyundai,sonata,2015,gray,gas,automatic,2,110000,al-jouf,43000
hyundai,santa fe,2013,white,gas,automatic,3.3,282000,riyadh,43000
toyota,innova,2015,white,gas,automatic,2.7,14000,eastern,43000
hyundai,sonata,2015,gray,gas,automatic,2.4,173000,riyadh,43000
hyundai,h1,2015,white,gas,automatic,4,400000,makkah,43000
hyundai,elantra,2018,white,gas,automatic,2,170000,al-jouf,43000
kia,sorento,2015,black,gas,automatic,3.8,167160,eastern,43000
chevrolet,spark,2020,gray,gas,automatic,1.4,59000,eastern,43000
ford,crown victoria,2011,brown,gas,automatic,4.6,220000,riyadh,43000
ford,taurus,2015,white,gas,automatic,3.5,519000,madinah,43000
toyota,camry,2017,gray,gas,automatic,2.5,360000,eastern,43000
ford,expedition,2013,black,gas,automatic,5.1,387000,madinah,43000
hyundai,santa fe,2016,white,gas,automatic,3.3,233000,madinah,43000
kia,cerato,2019,white,gas,automatic,1.6,43629,makkah,43500
nissan,pathfinder,2014,white,gas,automatic,3.5,187390,riyadh,43500
toyota,corolla,2018,gray,gas,automatic,1.6,103966,riyadh,43500
hyundai,elantra,2017,other,gas,automatic,1.6,91000,eastern,43500
nissan,sentra,2019,gray,gas,automatic,1.6,71000,riyadh,43500
kia,rio,2019,white,gas,automatic,1.4,155170,eastern,43500
toyota,yaris,2019,white,gas,cvt,1.5,76000,eastern,43500
toyota,yaris,2019,white,gas,cvt,1.5,45700,eastern,43500
hyundai,elantra,2018,brown,gas,automatic,1.6,81000,riyadh,44000
hyundai,elantra,2018,white,gas,automatic,2,88000,riyadh,44000
gmc,yukon,2010,black,gas,automatic,5,204000,riyadh,44000
hyundai,accent,2020,gray,gas,automatic,1.4,25234,riyadh,44000
nissan,altima,2017,gray,gas,automatic,2.5,122000,riyadh,44000
chevrolet,caprice,1990,blue,gas,automatic,1.6,92000,eastern,44000
hyundai,sonata,2017,gray,gas,automatic,2.4,173000,makkah,44000
toyota,corolla,2017,gray,gas,automatic,1.6,28000,riyadh,44000
toyota,corolla,2018,white,gas,automatic,1.6,100000,makkah,44000
toyota,corolla,2018,gray,gas,automatic,1.6,68000,makkah,44000
kia,cerato,2016,white,diesel,automatic,1.6,62000,qassim,44000
toyota,hiace,2014,white,gas,manual,2,188000,riyadh,44000
ford,expedition,2013,white,gas,automatic,5.5,169000,riyadh,44000
hyundai,elantra,2018,gray,gas,automatic,1.6,57000,riyadh,44000
toyota,corolla,2017,gray,gas,automatic,1.6,100000,eastern,44000
chevrolet,caprice,2013,white,gas,automatic,6,280000,makkah,44000
chevrolet,caprice,2013,white,gas,automatic,6.2,193000,eastern,44000
nissan,sentra,2019,brown,gas,automatic,1.6,30000,makkah,44000
kia,cerato,2016,gray,diesel,automatic,1.6,88000,qassim,44000
hyundai,accent,2020,white,gas,automatic,1.4,50000,makkah,44000
hyundai,sonata,2017,gray,gas,automatic,1.4,315000,riyadh,44000
kia,cerato,2017,white,gas,cvt,1.6,103000,eastern,44000
toyota,corolla,2017,gray,gas,automatic,1.6,92412,riyadh,44500
toyota,corolla,2016,white,gas,automatic,1.6,142478,riyadh,44500
toyota,corolla,2018,white,gas,automatic,1.6,7702,eastern,45000
gmc,yukon,2008,other,gas,automatic,5.3,382000,riyadh,45000
kia,optima,2017,black,gas,automatic,2.4,245000,riyadh,45000
kia,optima,2016,black,gas,automatic,2.4,91000,riyadh,45000
mercedes,s,2007,black,gas,automatic,3.5,243000,riyadh,45000
chevrolet,cruze,2016,white,gas,automatic,1.8,52000,riyadh,45000
gmc,sierra,2011,white,gas,automatic,5.3,231000,riyadh,45000
nissan,navara,2015,white,gas,manual,2.5,83000,makkah,45000
hyundai,h1,2016,white,gas,automatic,2.4,179000,riyadh,45000
nissan,navara,2014,white,gas,automatic,2.5,178754,riyadh,45000
ford,flex,2015,white,gas,automatic,3.5,93000,riyadh,45000
chevrolet,impala,2015,blue,gas,automatic,3.5,200007,makkah,45000
kia,sportage,2014,gray,gas,automatic,2.4,140000,eastern,45000
kia,cerato,2019,blue,gas,automatic,1.6,85758,makkah,45000
kia,cerato,2019,white,gas,automatic,1.6,30799,makkah,45000
kia,optima,2015,white,gas,automatic,2.4,68245,riyadh,45000
hyundai,sonata,2015,red,gas,automatic,2.4,80000,riyadh,45000
toyota,camry,2017,white,gas,automatic,2.5,175000,aseer,45000
hyundai,elantra,2018,gray,gas,automatic,1.6,144000,makkah,45000
hyundai,tucson,2015,gray,gas,automatic,2,69000,makkah,45000
mercedes,s,2006,black,gas,automatic,3,228000,makkah,45000
gmc,sierra,2013,white,gas,automatic,5.3,300000,eastern,45000
toyota,innova,2015,gray,gas,automatic,2.7,230000,eastern,45000
hyundai,sonata,2017,white,gas,automatic,1.6,240000,makkah,45000
ford,fusion,2015,other,gas,automatic,2.5,98000,eastern,45000
ford,taurus,2013,gray,gas,automatic,3.5,128000,eastern,45000
toyota,corolla,2017,gray,gas,automatic,1.6,98696,eastern,45000
ford,fusion,2016,white,gas,automatic,1.2,99200,eastern,45000
gmc,yukon,2008,brown,gas,automatic,5.3,189000,eastern,45000
